Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tamera Young,CHI,F,33,792,33,19,24.0,3.1,7.3,.425,0.0,0.2,.143,3.1,7.1,.433,1.7,2.3,.724,1.2,3.8,1.3,1.1,0.3,1.9,3.0,7.9
Shavonte Zellous,IND,G,33,463,33,2,14.0,1.7,3.9,.438,0.3,1.0,.265,1.5,2.9,.500,1.8,2.2,.784,0.6,2.4,1.4,0.4,0.5,1.0,2.2,5.5
Kara Braxton,TOT,C-F,31,522,31,18,16.8,3.4,6.5,.512,0.2,0.4,.455,3.2,6.2,.516,0.9,1.7,.558,1.5,4.1,1.1,0.6,0.6,1.6,2.7,7.8
Jessica Breland,TOT,F,13,75,13,0,5.8,0.7,1.8,.391,0.0,0.0,,0.7,1.8,.391,0.2,0.2,1.000,0.2,1.1,0.3,0.2,0.5,0.2,0.7,1.5
Karima Christmas-Kelly,TOT,F-G,31,308,31,0,9.9,1.0,2.8,.341,0.3,1.3,.225,0.7,1.5,.438,1.0,1.4,.744,0.6,1.2,0.2,0.5,0.1,0.8,1.1,3.3
Ta'Shia Phillips,TOT,C,15,72,15,0,4.8,0.5,1.0,.533,0.0,0.0,,0.5,1.0,.533,0.4,0.8,.500,0.7,1.3,0.1,0.0,0.2,0.2,1.2,1.5
Sidney Spencer,TOT,G,24,178,24,0,7.4,0.9,2.1,.440,0.3,0.7,.438,0.6,1.4,.441,0.2,0.2,1.000,0.2,0.8,0.5,0.0,0.0,0.1,0.6,2.3
Krystal Thomas,TOT,C,15,120,15,0,8.0,0.7,1.1,.588,0.0,0.0,,0.7,1.1,.588,0.2,0.4,.500,0.3,0.8,0.1,0.1,0.5,0.7,1.5,1.5
DeMya Walker,TOT,F,30,489,30,5,16.3,1.9,4.8,.396,0.0,0.1,.000,1.9,4.7,.404,1.2,1.6,.735,1.5,3.2,0.8,0.3,0.2,1.5,2.4,5.0
Kara Braxton,PHO,C-F,18,356,18,18,19.8,4.5,8.1,.559,0.2,0.4,.500,4.3,7.6,.562,1.4,2.3,.595,1.6,4.9,1.3,0.8,0.8,1.8,3.2,10.6
Jessica Breland,NYL,F,9,69,9,0,7.7,0.9,2.3,.381,0.0,0.0,,0.9,2.3,.381,0.2,0.2,1.000,0.3,1.6,0.4,0.2,0.7,0.3,1.0,2.0
Karima Christmas-Kelly,WAS,F-G,14,142,14,0,10.1,0.9,3.0,.310,0.4,1.6,.217,0.6,1.4,.421,1.1,1.6,.696,0.6,1.2,0.1,0.6,0.1,0.6,1.1,3.4
Ta'Shia Phillips,WAS,C,10,54,10,0,5.4,0.7,1.3,.538,0.0,0.0,,0.7,1.3,.538,0.5,1.0,.500,1.0,1.6,0.0,0.0,0.3,0.3,1.2,1.9
Sidney Spencer,NYL,G,16,113,16,0,7.1,1.1,2.1,.500,0.3,0.8,.333,0.8,1.4,.591,0.1,0.1,1.000,0.3,0.8,0.3,0.0,0.0,0.1,0.6,2.5
Krystal Thomas,SEA,C,7,22,7,0,3.1,0.1,0.1,1.000,0.0,0.0,,0.1,0.1,1.000,0.0,0.0,,0.1,0.6,0.1,0.3,0.3,1.0,1.0,0.3
DeMya Walker,CON,F,10,80,10,0,8.0,0.8,1.9,.421,0.0,0.0,,0.8,1.9,.421,0.8,1.1,.727,1.0,1.6,0.0,0.2,0.0,1.1,1.2,2.4
Kara Braxton,NYL,C-F,13,166,13,0,12.8,1.8,4.5,.397,0.1,0.2,.333,1.7,4.2,.400,0.3,0.8,.400,1.3,3.0,0.8,0.4,0.5,1.5,2.2,3.9
Jessica Breland,CON,F,4,6,4,0,1.5,0.3,0.5,.500,0.0,0.0,,0.3,0.5,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5
Karima Christmas-Kelly,TUL,F-G,17,166,17,0,9.8,1.0,2.7,.370,0.2,1.0,.235,0.8,1.7,.448,0.9,1.2,.800,0.6,1.2,0.4,0.4,0.2,0.9,1.1,3.2
Ta'Shia Phillips,NYL,C,5,18,5,0,3.6,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,0.2,0.4,.500,0.2,0.6,0.2,0.0,0.0,0.0,1.2,0.6
Sidney Spencer,PHO,G,8,65,8,0,8.1,0.6,2.0,.313,0.4,0.5,.750,0.3,1.5,.167,0.3,0.3,1.000,0.0,0.6,0.8,0.0,0.0,0.0,0.5,1.9
Krystal Thomas,PHO,C,8,98,8,0,12.3,1.1,2.0,.563,0.0,0.0,,1.1,2.0,.563,0.4,0.8,.500,0.5,1.0,0.1,0.0,0.6,0.4,1.9,2.6
DeMya Walker,WAS,F,20,409,20,5,20.5,2.5,6.3,.392,0.0,0.2,.000,2.5,6.1,.402,1.4,1.9,.737,1.8,4.0,1.2,0.4,0.4,1.7,3.0,6.3
